feature,importance
sk__Eukaryota;k__Metazoa;p__Echinodermata;c__Ophiuroidea;o__Ophiurida,0.0005149513954323608
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae,0.0005145558843147004
sk__Eukaryota;k__Fungi;p__Ascomycota;c__Eurotiomycetes,0.0005142635639818259
sk__Bacteria;k__;p__Planctomycetes;c__Phycisphaerae;o__Tepidisphaerales,0.0005130424725979278
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sulfitobacter,0.0005127295038628726
sk__Eukaryota;k__;p__;c__Litostomatea;o__Haptorida,0.0005122097474117415
sk__Bacteria;k__;p__Fibrobacteres;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae,0.0005111933482671588
sk__Eukaryota;k__;p__;c__Labyrinthulomycetes;o__;f__Thraustochytriaceae;g__Labyrinthuloides;s__Labyrinthuloides_minuta,0.0005101838516405224
sk__Eukaryota;k__Metazoa;p__Annelida;c__Polychaeta;o__Terebellida,0.0005098555098652918
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Gonyaulacales;f__Goniodomataceae;g__Goniodoma;s__Goniodoma_polyedricum,0.0005088502637647459
sk__Bacteria;k__;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Sandaracinaceae,0.0005083298269611253
sk__Eukaryota;k__;p__;c__;o__;f__Ebriidae,0.0005074645840275702
sk__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Liliopsida;o__Poales,0.00050736142135861
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae,0.000505351447385005
sk__Bacteria;k__;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Rubritaleaceae,0.0005051537785623483
sk__Bacteria;k__;p__Cyanobacteria;c__Gloeobacteria,0.0005045597361720848
sk__Eukaryota;k__Fungi;p__Basidiomycota;c__Agaricomycetes,0.0005035940919777188
sk__Bacteria;k__;p__Proteobacteria;c__Deltaproteobacteria,0.0005032246028456804
sk__Eukaryota;k__;p__;c__Synurophyceae;o__Ochromonadales,0.0005028935423787019
sk__Eukaryota;k__Metazoa;p__Annelida;c__Polychaeta;o__Spionida;f__Spionidae;g__Prionospio,0.000499730375646045
sk__Eukaryota;k__Metazoa;p__Annelida;c__Polychaeta;o__Spionida;f__Spionidae;g__Spio;s__Spio_sp._LK-2011-1,0.0004996107761711067
sk__Eukaryota;k__;p__Euglenida,0.0004995103329030411
sk__Eukaryota;k__;p__;c__;o__Diplonemida;f__;g__;s__Diplonemida_sp._21sb_RG-2016,0.0004991503383961632
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Coleoptera,0.0004971217171237607
sk__Eukaryota;k__;p__;c__Pelagophyceae;o__;f__;g__;s__Coccoid_pelagophyte_CCMP1395,0.0004969685167025048
sk__Eukaryota;k__;p__Bacillariophyta;c__Coscinodiscophyceae;o__Leptocylindrales,0.000495708064628559
sk__Eukaryota;k__Metazoa;p__Mollusca;c__Bivalvia;o__Myoida,0.0004955031943096508
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Noctilucales;f__Noctilucaceae;g__Noctiluca;s__Noctiluca_scintillans,0.0004953736612773804
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae,0.000494315319881658
sk__Eukaryota;k__Metazoa;p__Cnidaria;c__Hydrozoa;o__Anthoathecata,0.0004927841418835562
sk__Eukaryota;k__;p__;c__Prostomatea;o__Prorodontida;f__Colepidae;g__Tiarina,0.000490467044172995
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales,0.0004901487633733973
sk__Bacteria;k__;p__Proteobacteria;c__Oligoflexia;o__Oligoflexales;f__Oligoflexaceae,0.0004885089190053109
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Gonyaulacales;f__Goniodomataceae;g__Goniodoma,0.000487458590687663
sk__Eukaryota;k__;p__;c__Florideophyceae;o__Ceramiales,0.00048721010958706297
sk__Bacteria;k__;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Gemmataceae;g__Zavarzinella,0.00048661139552634797
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__alpha_proteobacterium_IMCC14465,0.0004855234170749265
sk__Eukaryota;k__Metazoa;p__Mollusca;c__Bivalvia;o__Limoida;f__Limidae;g__Limaria;s__Limaria_hians,0.0004838961627484835
sk__Eukaryota;k__;p__;c__;o__Choanoflagellida;f__Stephanoecidae;g__Diaphanoeca,0.0004811830390410919
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae,0.00048000041836566883
sk__Eukaryota;k__;p__Bacillariophyta;c__Coscinodiscophyceae;o__Coscinodiscales;f__Hemidiscaceae;g__Actinocyclus;s__Actinocyclus_curvatulus,0.0004795278526882202
sk__Eukaryota;k__Fungi;p__Microsporidia,0.00047770718597073817
sk__Eukaryota;k__Metazoa;p__Mollusca;c__Bivalvia;o__Pholadomyoida,0.00047687333945924896
sk__Bacteria;k__;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales,0.0004768210417377506
sk__Eukaryota;k__Metazoa;p__Annelida;c__Polychaeta;o__Phyllodocida;f__Syllidae;g__Exogone,0.00047668775510898256
sk__Eukaryota;k__;p__;c__Polycystinea,0.00047652019125188637
sk__Chloroplast;k__;p__;c__;o__;f__;g__;s__environmental_clone_OCS54,0.00047620377923592646
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__SAR116_cluster_alpha_proteobacterium_HIMB100,0.00047617867293313354
sk__Eukaryota;k__;p__Apicomplexa;c__Coccidia;o__Eucoccidiorida,0.00047516205560246274
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Alcanivoracaceae,0.0004750756630631147
sk__Eukaryota;k__;p__;c__;o__Choanoflagellida;f__Salpingoecidae,0.0004713373085983522
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Kordiimonadales;f__Kordiimonadaceae;g__Kordiimonas,0.00047093445102929735
sk__Eukaryota;k__;p__;c__;o__Vampyrellida,0.0004702898299393633
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Syndiniales;f__Amoebophryaceae;g__Amoebophrya;s__Amoebophrya_sp._ex_Gymnodinium_instriatum,0.00046753482607109957
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae,0.000467487571774062
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales,0.00046747908054204274
sk__Eukaryota;k__Metazoa;p__Echinodermata;c__Ophiuroidea;o__Ophiurida;f__Ophiotrichidae;g__Ophiothrix;s__Ophiothrix_oerstedii,0.0004641933537016022
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Nevskiales;f__Sinobacteraceae,0.00046385661115926644
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales,0.0004608674888064277
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__Arenicellaceae;g__Arenicella,0.00045918594168621677
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Maxillopoda;o__Calanoida;f__Temoridae,0.0004586496464541077
sk__Bacteria;k__;p__Lentisphaerae;c__Lentisphaeria;o__Lentisphaerales;f__Lentisphaeraceae,0.00045761875057604784
sk__Chloroplast;k__;p__;c__;o__;f__;g__;s__unidentified_marine_bacterioplankton,0.00045731561336702576
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Arachnida;o__Opiliones,0.0004557755796027602
sk__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Zygnemophyceae,0.00045450698473216715
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae,0.00045449828126282223
sk__Bacteria;k__;p__Chlorobi;c__Chlorobia;o__Chlorobiales,0.00045417210633283325
sk__Eukaryota;k__Metazoa;p__Chordata;c__Ascidiacea,0.00045388888969776815
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Maxillopoda;o__Calanoida;f__Pontellidae;g__Labidocera;s__Labidocera_euchaeta,0.0004529040154747614
sk__Eukaryota;k__;p__;c__Spirotrichea;o__Choreotrichida,0.0004525707106062542
sk__Eukaryota;k__;p__;c__Spirotrichea;o__Sporadotrichida,0.000451830060075271
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Syndiniales;f__Syndiniaceae;g__Syndinium,0.00044950688651911557
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Kangiellaceae,0.0004494784487603677
sk__Eukaryota;k__Metazoa;p__Cnidaria;c__Anthozoa;o__Alcyonacea;f__Ellisellidae;g__Junceella;s__Junceella_aquamata,0.00044899716287183876
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Maxillopoda;o__Calanoida;f__Calocalanidae;g__Calocalanus,0.00044842821094074416
sk__Bacteria;k__;p__Verrucomicrobia;c__Opitutae;o__Puniceicoccales;f__Puniceicoccaceae;g__Coraliomargarita,0.0004470543651524665
sk__Eukaryota;k__;p__;c__Litostomatea;o__Entodiniomorphida,0.000443578512620683
sk__Bacteria;k__;p__Tenericutes;c__Mollicutes,0.00044346936279667453
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales,0.0004431575447684723
sk__Chloroplast;k__;p__;c__;o__;f__;g__;s__uncultured_cyanobacterium,0.00043941304536187456
sk__Eukaryota;k__;p__;c__Glaucocystophyceae,0.0004384317019199822
sk__Bacteria;k__;p__Kiritimatiellaeota;c__Kiritimatiellae;o__Kiritimatiellales,0.0004373645566028996
sk__Bacteria;k__;p__Proteobacteria;c__Oligoflexia;o__Bdellovibrionales;f__Bdellovibrionaceae,0.00043627752652226296
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__Methylobacterium,0.0004355038534669649
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Suessiales;f__Suessiaceae;g__Pelagodinium,0.00043476002739926696
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae,0.00043391910219221823
sk__Eukaryota;k__;p__Bacillariophyta;c__Mediophyceae;o__Hemiaulales;f__Hemiaulaceae;g__Cerataulina,0.0004338466373555245
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides,0.00043231322566981994
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Maxillopoda;o__Calanoida;f__Pseudodiaptomidae;g__Pseudodiaptomus,0.0004309163417007051
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales,0.00043014118184639844
sk__Chloroplast;k__;p__;c__;o__;f__;g__;s__Prasinophyceae_sp._MBIC10622,0.00042984532843141123
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Peridiniales;f__Pfiesteriaceae;g__Cryptoperidiniopsis,0.00042811299889585223
sk__Bacteria;k__;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__Phycisphaera,0.00042677600119077157
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Maxillopoda;o__Sessilia,0.00042571275828337643
sk__Eukaryota;k__;p__;c__;o__Isochrysidales;f__Isochrysidaceae;g__Isochrysis,0.00042550185155576156
sk__Eukaryota;k__;p__;c__;o__;f__;g__Chlorarachnion,0.0004253257870521439
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Xanthobacter,0.000424310035025056
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae,0.00042361282762560913
sk__Eukaryota;k__;p__;c__Spirotrichea;o__Urostylida,0.0004212081847771265
sk__Eukaryota;k__;p__;c__Florideophyceae;o__Corallinales;f__Corallinaceae,0.00041945886000051904
sk__Eukaryota;k__Viridiplantae;p__Chlorophyta;c__Mamiellophyceae;o__Dolichomastigales;f__;g__;s__Dolichomastigales_sp._RCC1651,0.0004192647768982883
sk__Bacteria;k__;p__Candidatus_Magasanikbacteria,0.00041895249630981925
sk__Eukaryota;k__Viridiplantae;p__Chlorophyta;c__Mamiellophyceae;o__Mamiellales;f__Mamiellaceae;g__Mamiella,0.00041887811651837017
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae,0.0004169981055349915
sk__Eukaryota;k__;p__;c__;o__;f__;g__Paradinium;s__Paradinium_poucheti,0.00041679332739788484
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Coccidiniales;f__Chytriodiniaceae;g__Chytriodinium,0.0004154537569371403
sk__Bacteria;k__;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales,0.00041527840546341
sk__Bacteria;k__;p__Bacteroidetes;c__Saprospiria;o__Saprospirales;f__Saprospiraceae;g__Saprospira,0.00041516609670041126
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Peridiniales;f__Oodiniaceae,0.0004138189715788944
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__;g__Candidatus_Ancillula,0.00041365134895922546
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Pyrocystales;f__Pyrocystaceae;g__Pyrocystis;s__Pyrocystis_sp._CCAP_1131/2,0.00041260379258249344
sk__Archaea;k__;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales,0.00041092601602040445
sk__Eukaryota;k__Metazoa;p__Nematoda;c__Chromadorea;o__Tylenchida,0.0004104636216989403
sk__Eukaryota;k__Metazoa;p__Echinodermata;c__Holothuroidea;o__Apodida;f__Chiridotidae,0.00040968869786502137
sk__Chloroplast;k__;p__;c__;o__;f__;g__;s__metagenome,0.00040799985072983823
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Idiomarinaceae,0.00040767672309986974
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Peridiniales;f__Pfiesteriaceae;g__;s__Pfiesteria-like_sp._CCMP1838,0.00040748965687737154
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio,0.0004043762295884979
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Holosporales;f__Candidatus_Paracaedibacteraceae,0.0004029025796136817
sk__Bacteria;k__;p__Verrucomicrobia;c__;o__;f__;g__;s__Verrucomicrobia_bacterium_IMCC11245,0.0004025056304192469
sk__Eukaryota;k__Metazoa;p__Mollusca;c__Bivalvia;o__Myoida;f__Hiatellidae;g__Hiatella,0.0004023452600227721
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Arachnida;o__Araneae,0.000397819016948296
sk__Eukaryota;k__;p__;c__;o__Rotaliida;f__Buliminidae,0.0003975620422231874
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Peridiniales;f__Peridiniaceae,0.00039696774416465803
sk__Eukaryota;k__;p__;c__;o__Telonemida;f__;g__Telonema;s__Telonema_subtile,0.0003962763918206578
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ralstonia,0.00039579155141572644
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Alcanivoracaceae;g__Marinicella,0.00039541555545609354
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Gonyaulacales;f__Ceratiaceae;g__Neoceratium;s__Neoceratium_fusus,0.0003949851984076502
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Syndiniales;f__Amoebophryaceae;g__Amoebophrya;s__Amoebophrya_sp._ex_Cochlodinium_polykrikoides,0.00039478738689722255
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Peridiniales;f__Thoracosphaeraceae,0.0003947149421266368
sk__Eukaryota;k__Viridiplantae;p__Chlorophyta;c__;o__Pyramimonadales;f__;g__Pyramimonas;s__Pyramimonas_sp._Tni4Py3,0.00039463890760844353
sk__Chloroplast;k__;p__;c__;o__;f__;g__;s__Cymbomonas_tetramitiformis,0.00039351272515769295
sk__Bacteria;k__;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Ochrovirga,0.0003930057762610008
sk__Eukaryota;k__Fungi;p__Ascomycota;c__Arthoniomycetes,0.00039198632541634517
sk__Eukaryota;k__Metazoa;p__Annelida;c__Polychaeta;o__Eunicida;f__Eunicidae,0.0003890220941697838
sk__Eukaryota;k__;p__Bacillariophyta;c__Bacillariophyceae;o__Bacillariales;f__Bacillariaceae;g__Cylindrotheca,0.0003889695001305798
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Woeseiaceae,0.0003877552837318591
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales,0.00038738640417748806
sk__Eukaryota;k__;p__Bacillariophyta;c__Coscinodiscophyceae;o__Coscinodiscales;f__Coscinodiscaceae;g__Coscinodiscus,0.0003842089282025977
sk__Bacteria;k__;p__Proteobacteria;c__Deltaproteobacteria;o__Bradymonadales;f__Bradymonadaceae,0.0003840242575529176
sk__Bacteria;k__;p__Lentisphaerae;c__Lentisphaeria;o__Victivallales;f__Victivallaceae,0.0003835747325118657
sk__Eukaryota;k__Metazoa;p__Nemertea,0.00038319529427888004
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Marinomonas,0.0003830900367593165
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Prorocentrales;f__Prorocentraceae,0.00038288397789581065
sk__Bacteria;k__;p__Bacteroidetes;c__Cytophagia,0.0003803678584366295
sk__Bacteria;k__;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae,0.0003802497793595343
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Hyphomonadaceae;g__Hyphomonas,0.0003797737153407143
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea,0.00037965520496446105
sk__Bacteria;k__;p__Verrucomicrobia;c__;o__;f__;g__;s__Verrucomicrobia_bacterium_CG1_02_43_26,0.00037710527194476806
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Lentimicrobiaceae,0.0003739859073197504
sk__Eukaryota;k__Metazoa;p__Annelida;c__Polychaeta;o__Phyllodocida;f__Syllidae;g__Haplosyllis;s__Haplosyllis_spongicola,0.0003738517523153311
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Idiomarinaceae;g__Idiomarina,0.000373754321530041
sk__Eukaryota;k__;p__;c__Pelagophyceae;o__;f__;g__;s__Pelagophyceae_sp._CCMP2097,0.00037278499032105105
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Haematospirillum,0.00037146371404407614
sk__Bacteria;k__;p__;c__;o__;f__;g__;s__bacterium_WHC7-12,0.00036759315484609855
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae;g__Shewanella,0.00036336818209642294
sk__Eukaryota;k__;p__Bacillariophyta;c__Bacillariophyceae;o__Surirellales,0.00036009219995436
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales;f__Methylophilaceae,0.00035946787839468233
sk__Eukaryota;k__;p__;c__Phyllopharyngea,0.00035779878668223345
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhodobiaceae,0.00035763129747176707
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Endozoicomonaceae;g__Kistimonas,0.00035694348233500947
sk__Eukaryota;k__Metazoa;p__Mollusca;c__Bivalvia;o__Veneroida;f__Cardiidae,0.00035678013548600095
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales,0.00035663778436031534
sk__Eukaryota;k__;p__Bacillariophyta;c__Mediophyceae;o__Cymatosirales,0.00035406119538235176
sk__Eukaryota;k__;p__;c__Dictyochophyceae;o__Pedinellales;f__;g__Pteridomonas,0.0003525176292023337
sk__Eukaryota;k__;p__;c__;o__;f__;g__;s__Cercozoa_sp._WHOI_LI1-14,0.0003517497919064001
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Peridiniales;f__Protoperidiniaceae;g__Protoperidinium;s__Protoperidinium_bipes,0.00035124222714923137
sk__Bacteria;k__;p__Spirochaetes;c__Spirochaetia;o__;f__Leptospiraceae,0.00035116795978793483
sk__Eukaryota;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Phaffomycetaceae,0.00035007462744362226
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Micrococcales,0.00034821486984075575
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter_radioresistens,0.0003466154709052044
sk__Bacteria;k__;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales,0.0003454586565903336
sk__Bacteria;k__;p__Spirochaetes;c__Spirochaetia,0.00034363387577711737
sk__Eukaryota;k__;p__Bacillariophyta;c__Mediophyceae;o__Biddulphiales,0.00034303061541166236
sk__Chloroplast;k__;p__;c__;o__;f__;g__;s__Aureoumbra_lagunensis,0.00034081487865735845
sk__Chloroplast;k__;p__;c__;o__;f__;g__;s__environmental_clone_OCS162,0.00034037271216699923
sk__Eukaryota;k__;p__;c__Chrysophyceae;o__Chromulinales;f__Chromulinaceae;g__Spumella,0.0003395237012028678
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales;f__Methylophilaceae;g__Methylotenera,0.0003382490589864573
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter,0.0003370393247370679
sk__Eukaryota;k__;p__Xanthophyceae,0.0003350838851599286
sk__Eukaryota;k__;p__;c__Dictyochophyceae;o__Pedinellales;f__;g__Pteridomonas;s__Pteridomonas_danica,0.0003311840532599656
sk__Chloroplast;k__;p__;c__;o__;f__;g__;s__Nephroselmis_pyriformis,0.0003309751491657524
sk__Chloroplast;k__;p__;c__;o__;f__;g__;s__uncultured_prymnesiophyte_C19847,0.0003300831425410135
sk__Eukaryota;k__;p__;c__;o__;f__;g__;s__Stramenopiles_sp._TOSAG23-6,0.0003287057691175243
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae,0.00032855683476002654
sk__Eukaryota;k__;p__;c__Spirotrichea;o__Euplotida;f__Aspidiscidae;g__Aspidisca,0.0003265374539334151
sk__Eukaryota;k__;p__;c__;o__Prymnesiales;f__;g__Chrysocampanula,0.0003262803215362516
sk__Eukaryota;k__;p__;c__;o__Choanoflagellida;f__Salpingoecidae;g__Monosiga,0.000324805681484897
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Gonyaulacales;f__Gonyaulacaceae;g__Gonyaulax;s__Gonyaulax_polygramma,0.00032080143699506997
sk__Bacteria;k__;p__Lentisphaerae;c__Oligosphaeria,0.00031785932878642537
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__Altererythrobacter;s__Altererythrobacter_aestiaquae,0.00031166947858092054
sk__Eukaryota;k__;p__;c__Oligohymenophorea;o__Sessilida,0.0003088311190807906
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae,0.0003056686019209485
sk__Eukaryota;k__;p__;c__Florideophyceae;o__Gigartinales,0.00030456946041018543
sk__Chloroplast;k__;p__;c__;o__;f__;g__;s__Bathycoccus_prasinos,0.00030085657846542265
sk__Eukaryota;k__Metazoa;p__Annelida;c__Polychaeta;o__Capitellida;f__Capitellidae;g__Capitella;s__Capitella_sp._FP-2009,0.00030010090928310327
sk__Eukaryota;k__;p__;c__Spirotrichea;o__Tintinnida;f__Tintinnidae;g__Eutintinnus;s__Eutintinnus_tenuis,0.00029328074270174357
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Halovulum,0.0002916192376369156
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Halieaceae;g__Parahaliea,0.0002903942865973065
sk__Eukaryota;k__;p__;c__;o__Cryomonadida;f__Rhogostomidae,0.00028935347733262683
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oleiphilaceae;g__Oleiphilus,0.00028569360588504136
sk__Eukaryota;k__;p__;c__;o__;f__Heterophryidae,0.00028418602631688906
sk__Eukaryota;k__;p__;c__;o__Isochrysidales;f__Noelaerhabdaceae;g__Emiliania,0.0002777424169707888
sk__Eukaryota;k__;p__;c__;o__Perkinsida;f__Perkinsidae;g__Parvilucifera,0.0002774534851059755
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales,0.000277224513575182
sk__Eukaryota;k__;p__;c__Cryptophyta;o__Cryptomonadales;f__Goniomonadaceae;g__Goniomonas,0.000276403322438022
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Ruegeria,0.00026918117694460264
sk__Eukaryota;k__;p__Bacillariophyta;c__Coscinodiscophyceae;o__Coscinodiscales;f__Coscinodiscaceae;g__Coscinodiscus;s__Coscinodiscus_radiatus,0.0002681183755137418
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales,0.00026027099884622985
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__Candidatus_Thiobios,0.00025804641942109963
sk__Eukaryota;k__Fungi;p__Mucoromycota,0.00025566338176723024
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda,0.0002527278245198468
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Hemiptera,0.0002520834267053192
sk__Eukaryota;k__;p__;c__;o__Prymnesiales;f__Prymnesiaceae;g__Prymnesium;s__Prymnesium_polylepis,0.0002518610536012518
sk__Eukaryota;k__;p__Colponemidia,0.0002499859916968469
sk__Bacteria;k__;p__Bacteroidetes;c__Chitinophagia;o__Chitinophagales;f__Chitinophagaceae,0.0002478502137282923
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudophaeobacter,0.00024448284810783415
sk__Eukaryota;k__Metazoa;p__Platyhelminthes;c__Cestoda;o__Cyclophyllidea;f__Taeniidae,0.00024411892989938987
sk__Eukaryota;k__;p__;c__;o__Arcellinida,0.0002423892721748295
sk__Eukaryota;k__;p__;c__Chrysophyceae;o__Chromulinales;f__Chrysolepidomonadaceae;g__Chrysolepidomonas;s__Chrysolepidomonas_dendrolepidota,0.00024043429580784966
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Marinibacterium,0.00023872494907016236
